kode_wilayah,nama_wilayah,level,kode_parent
3528080006,BULANGAN BARAT,desa,3528080
3528080007,PALESANGGAR,desa,3528080
3528080008,PEGANTENAN,desa,3528080
3528080009,TEBUL TIMUR,desa,3528080
3528080010,TEBUL BARAT,desa,3528080
3528080011,AMBENDER,desa,3528080
3528080012,PASANGGAR,desa,3528080
3528080013,TANJUNG,desa,3528080
3528090,KADUR,kecamatan,3528
3528090001,PAMAROH,desa,3528090
3528090002,PAMOROH,desa,3528090
3528090003,BANGKES,desa,3528090
3528090004,KADUR,desa,3528090
3528090005,BUNGBARUH,desa,3528090
3528090006,SOKOLELAH,desa,3528090
3528090007,GAGAH,desa,3528090
3528090008,KERTAGENA LAOK,desa,3528090
3528090009,KERTAGENA TENGAH,desa,3528090
3528090010,KERTAGENA DAJAH,desa,3528090
3528100,PAKONG,kecamatan,3528
3528100001,BICORONG,desa,3528100
3528100002,KLOMPANG BARAT,desa,3528100
3528100003,KLOMPANG TIMUR,desa,3528100
3528100004,BAJANG,desa,3528100
3528100005,CENLECEN,desa,3528100
3528100006,BANBAN,desa,3528100
3528100007,SOMALANG,desa,3528100
3528100008,PALALANG,desa,3528100
3528100009,SEDDUR,desa,3528100
3528100010,PAKONG,desa,3528100
3528100011,BANDUNGAN,desa,3528100
3528100012,LEBBEK,desa,3528100
3528110,WARU,kecamatan,3528
3528110001,SUMBER WARU,desa,3528110
3528110002,BAJUR,desa,3528110
3528110003,RAGANG,desa,3528110
3528110004,TAMPOJUNG TENGGINA,desa,3528110
3528110005,TAMPOJUNG TENGAH,desa,3528110
3528110006,TAMPOJUNG GUWA,desa,3528110
3528110007,TAMPOJUNG PREGIH,desa,3528110
3528110008,SANA LAOK,desa,3528110
3528110009,WARU TIMUR,desa,3528110
3528110010,WARU BARAT,desa,3528110
3528110011,TLONTO ARES,desa,3528110
3528110012,TAGANGSER LAOK,desa,3528110
3528120,BATUMARMAR,kecamatan,3528
3528120001,PANGEREMAN,desa,3528120
3528120002,BUJUR BARAT,desa,3528120
3528120003,BUJUR TENGAH,desa,3528120
3528120004,BUJUR TIMUR,desa,3528120
3528120005,PONJANAN TIMUR,desa,3528120
3528120006,PONJANAN BARAT,desa,3528120
3528120007,LESONG LAOK,desa,3528120
3528120008,BANGSERREH,desa,3528120
3528120009,BLABAN,desa,3528120
3528120010,TAMBERU,desa,3528120
3528120011,BATU BINTANG,desa,3528120
3528120012,LESONG DAJA,desa,3528120
3528120013,KAPONG,desa,3528120
3528130,PASEAN,kecamatan,3528
3528130001,SANA TENGAH,desa,3528130
3528130002,SANA DAJA,desa,3528130
3528130003,DEMPO BARAT,desa,3528130
3528130004,DEMPO TIMUR,desa,3528130
3528130005,BINDANG,desa,3528130
3528130006,BATOKERBUY,desa,3528130
3528130007,TLONTO RAJA,desa,3528130
3528130008,TAGANGSER DAJA,desa,3528130
3528130009,SOTABAR,desa,3528130
3529,SUMENEP,kabupaten,35
3529010,PRAGAAN,kecamatan,3529
3529010001,KADUARA TIMUR,desa,3529010
3529010002,SENDANG,desa,3529010
3529010003,ROMBASAN,desa,3529010
3529010004,SENTOL LAOK,desa,3529010
3529010005,LARANGAN PERRENG,desa,3529010
3529010006,SENTOL DAYA,desa,3529010
3529010007,PAKAMBAN DAYA,desa,3529010
3529010008,PAKAMBAN LAOK,desa,3529010
3529010009,JADDUNG,desa,3529010
3529010010,PRAGAAN LAOK,desa,3529010
3529010011,PRAGAAN DAYA,desa,3529010
3529010012,PRENDUAN,desa,3529010
3529010013,AENG PANAS,desa,3529010
3529010014,KARDULUK,desa,3529010
3529020,BLUTO,kecamatan,3529
3529020001,GULUK MANJUNG,desa,3529020
3529020002,KAPEDI,desa,3529020
3529020003,PAKANDANGAN BARAT,desa,3529020
3529020004,PAKANDANGAN TENGAH,desa,3529020
3529020005,PAKANDANGAN SANGRA,desa,3529020
3529020006,AENG DAKE,desa,3529020
3529020007,AENG BAJA KENEK,desa,3529020
3529020008,BLUTO,desa,3529020
3529020009,LOBUK,desa,3529020
3529020010,BUMBUNGAN,desa,3529020
3529020011,MASARAN,desa,3529020
3529020012,PALONGAN,desa,3529020
3529020013,AENG BAJA RAJA,desa,3529020
3529020014,KARANG CAMPAKA,desa,3529020
3529020015,SERA TIMUR,desa,3529020
3529020016,SERA TENGAH,desa,3529020
3529020017,SERA BARAT,desa,3529020
3529020018,GILANG,desa,3529020
3529020019,ERRABU,desa,3529020
3529020020,GINGGING,desa,3529020
3529030,SARONGGI,kecamatan,3529
3529030001,AENGTONGTONG,desa,3529030
3529030002,JULUK,desa,3529030
3529030003,SARONGGI,desa,3529030
3529030004,TANAMERAH,desa,3529030
3529030005,LANGSAR,desa,3529030
3529030006,PAGAR BATU,desa,3529030
3529030007,TANJUNG,desa,3529030
3529030008,KEBUNDADAP TIMUR,desa,3529030
3529030009,KEBUNDADAP BARAT,desa,3529030
3529030010,SAROKA,desa,3529030
3529030011,NAMBAKOR,desa,3529030
3529030012,MOANGAN,desa,3529030
3529030013,TALANG,desa,3529030
3529030014,KAMBINGAN TIMUR,desa,3529030
3529040,GILIGINTING,kecamatan,3529
3529040001,GALIS,desa,3529040
3529040002,GEDUGAN,desa,3529040
3529040003,BRINGSANG,desa,3529040
3529040004,AENGANYAR,desa,3529040
3529040005,LOMBANG,desa,3529040
3529040006,JATE,desa,3529040
3529040007,BANBARU,desa,3529040
3529040008,BANMALENG,desa,3529040
3529050,TALANGO,kecamatan,3529
3529050001,PADIKE,desa,3529050
3529050002,CABBIYA,desa,3529050
3529050003,ESSANG,desa,3529050
3529050004,KOMBANG,desa,3529050
3529050005,POTERAN,desa,3529050
3529050006,PALASA,desa,3529050
3529050007,GAPURANA,desa,3529050
3529050008,TALANGO,desa,3529050
3529060,KALIANGET,kecamatan,3529
3529060001,PINGGIRPAPAS,desa,3529060
3529060002,KARANGANYAR,desa,3529060
3529060003,MARENGAN LAOK,desa,3529060
3529060004,KERTASADA,desa,3529060
3529060005,KALIMOOK,desa,3529060
3529060006,KALIANGET BARAT,desa,3529060
3529060007,KALIANGET TIMUR,desa,3529060
3529070,KOTA SUMENEP,kecamatan,3529
3529070005,KOLOR,desa,3529070
3529070006,PABIAN,desa,3529070
3529070007,MARENGAN DAYA,desa,3529070
3529070008,KACONGAN,desa,3529070
3529070009,PABERASAN,desa,3529070
3529070010,PARSANGA,desa,3529070
3529070011,BANGKAL,desa,3529070
3529070012,PANGARANGAN,desa,3529070
3529070013,KEPANJIN,desa,3529070
3529070014,PAJAGALAN,desa,3529070
3529070015,BANGSELOK,desa,3529070
3529070016,KARANGDUAK,desa,3529070
3529070017,PANDIAN,desa,3529070
3529070018,PAMOLOKAN,desa,3529070
3529070019,KEBUNAN,desa,3529070
3529070020,KEBUNAGUNG,desa,3529070
3529071,BATUAN,kecamatan,3529
3529071001,PATEAN,desa,3529071
3529071002,BABBALAN,desa,3529071
3529071003,GEDUNGAN,desa,3529071
3529071004,GUNGGUNG,desa,3529071
3529071005,BATUAN,desa,3529071
3529071006,TORBANG,desa,3529071
3529071007,GELUGUR,desa,3529071
3529080,LENTENG,kecamatan,3529
3529080001,BILLAPORA REBBA,desa,3529080
3529080002,MONCEK BARAT,desa,3529080
3529080003,MONCEK TENGAH,desa,3529080
3529080004,MONCEK TIMUR,desa,3529080
3529080005,BANARESEP BARAT,desa,3529080
3529080006,LEMBUNG BARAT,desa,3529080
3529080007,LEMBUNG TIMUR,desa,3529080
3529080008,BANARESEP TIMUR,desa,3529080
3529080009,KAMBINGAN BARAT,desa,3529080
3529080010,TAROGAN,desa,3529080
3529080011,POREH,desa,3529080
3529080012,CANGKRENG,desa,3529080
3529080013,MEDDELAN,desa,3529080
3529080014,SENDIR,desa,3529080
3529080015,DARAMISTA,desa,3529080
3529080016,JAMBU,desa,3529080
3529080017,ELLAK DAYA,desa,3529080
3529080018,ELLAK LAOK,desa,3529080
3529080019,LENTENG TIMUR,desa,3529080
3529080020,LENTENG BARAT,desa,3529080
3529090,GANDING,kecamatan,3529
3529090001,KETAWANG PAREBAAN,desa,3529090
3529090002,BATAAL BARAT,desa,3529090
3529090003,BATAAL TIMUR,desa,3529090
3529090004,ROMBIYA BARAT,desa,3529090
3529090005,ROMBIYA TIMUR,desa,3529090
3529090006,TALAGA,desa,3529090
3529090007,BILLAPORA BARAT,desa,3529090
3529090008,BILLAPORA TIMUR,desa,3529090
3529090009,GANDING,desa,3529090
3529090010,GADU TIMUR,desa,3529090
3529090011,GADU BARAT,desa,3529090
3529090012,KETAWANG LARANGAN,desa,3529090
3529090013,KETAWANG DALEMAN,desa,3529090
3529090014,KETAWANG KARAY,desa,3529090
3529100,GULUK-GULUK,kecamatan,3529
3529100001,BAKEONG,desa,3529100
3529100002,PAYUDAN DUNDANG,desa,3529100
3529100003,PORDAPOR,desa,3529100
3529100004,GULUK-GULUK,desa,3529100
3529100005,KETAWANG LAOK,desa,3529100
3529100006,PANANGGUNGAN,desa,3529100
3529100007,BRAGUNG,desa,3529100
3529100008,TAMBUKO,desa,3529100
3529100009,PAYUDAN NANGGER,desa,3529100
3529100010,PAYUDAN DALEMAN,desa,3529100
3529100011,PAYUDAN KARANGSOKON,desa,3529100
3529100012,BATUAMPAR,desa,3529100
3529110,PASONGSONGAN,kecamatan,3529
3529110001,MONTORNA,desa,3529110
3529110002,PRANCAK,desa,3529110
3529110003,CAMPAKA,desa,3529110
3529110004,RAJUN,desa,3529110
3529110005,LEBENG TIMUR,desa,3529110
3529110006,LEBENG BARAT,desa,3529110
3529110007,SODDARA,desa,3529110
3529110008,PASONGSONGAN,desa,3529110
3529110009,PANAONGAN,desa,3529110
3529110010,PADANGDANGAN,desa,3529110
3529120,AMBUNTEN,kecamatan,3529
3529120001,AMBUNTEN BARAT,desa,3529120
3529120002,AMBUNTEN TENGAH,desa,3529120
3529120003,AMBUNTEN TIMUR,desa,3529120
3529120004,TAMBAAGUNG BARAT,desa,3529120
3529120005,TAMBAAGUNG TENGAH,desa,3529120
3529120006,TAMBAAGUNG ARES,desa,3529120
3529120007,SOGIAN,desa,3529120
3529120008,KELES,desa,3529120
3529120009,TAMBAAGUNG TIMUR,desa,3529120
3529120010,BUKABU,desa,3529120
3529120011,CAMPOR BARAT,desa,3529120
3529120012,CAMPOR TIMUR,desa,3529120
3529120013,BELLUK ARES,desa,3529120
3529120014,BELLUK KENEK,desa,3529120
3529120015,BELLUK RAJA,desa,3529120
3529130,RUBARU,kecamatan,3529
3529130001,BASOKA,desa,3529130
3529130002,MANDALA,desa,3529130
3529130003,KARANG NANGKA,desa,3529130
3529130004,PAKONDANG,desa,3529130
3529130005,MATANAIR,desa,3529130
3529130006,TAMBAKSARI,desa,3529130
3529130007,BANASARE,desa,3529130
3529130008,BUNBARAT,desa,3529130
3529130009,KALEBENGAN,desa,3529130
3529130010,RUBARU,desa,3529130
3529130011,DUKO,desa,3529130
3529140,DASUK,kecamatan,3529
3529140001,BATUBELLAH BARAT,desa,3529140
3529140002,BATUBELLAH TIMUR,desa,3529140
3529140003,KECER,desa,3529140
3529140004,BATES,desa,3529140
3529140005,BRINGIN,desa,3529140
3529140006,JELBUDAN,desa,3529140
3529140007,NYAPAR,desa,3529140
3529140008,MANTAJUN,desa,3529140
3529140009,DASUK LAOK,desa,3529140
3529140010,DASUK TIMUR,desa,3529140
3529140011,DASUK BARAT,desa,3529140
3529140012,KERTA TIMUR,desa,3529140
3529140013,KERTA BARAT,desa,3529140
3529140014,SEMAAN,desa,3529140
3529140015,SLOPENG,desa,3529140
3529150,MANDING,kecamatan,3529
3529150001,KASENGAN,desa,3529150
3529150002,LALANGON,desa,3529150
3529150003,TENONAN,desa,3529150
3529150004,LANJUK,desa,3529150
3529150005,GADDING,desa,3529150
3529150006,GIRING,desa,3529150
3529150007,GUNUNG KEMBAR,desa,3529150
3529150008,JABA'AN,desa,3529150
3529150009,MANDING LAOK,desa,3529150
3529150010,MANDING DAYA,desa,3529150
3529150011,MANDING TIMUR,desa,3529150
3529160,BATUPUTIH,kecamatan,3529
3529160001,LARANGAN BARMA,desa,3529160
3529160002,BATUPUTIH LAOK,desa,3529160
3529160003,BATUPUTIH KENEK,desa,3529160
3529160004,AENGMERAH,desa,3529160
3529160005,TENGEDAN,desa,3529160
3529160006,JURUAN LAOK,desa,3529160
3529160007,JURUAN DAYA,desa,3529160
3529160008,BADUR,desa,3529160
3529160009,GEDANG-GEDANG,desa,3529160
3529160010,BATUPUTIH DAYA,desa,3529160
3529160011,BANTELAN,desa,3529160
3529160012,LARANGAN KERTA,desa,3529160
3529160013,BULLA'AN,desa,3529160
3529160014,SERGANG,desa,3529160
3529170,GAPURA,kecamatan,3529
3529170001,POJA,desa,3529170
3529170002,BRAJI,desa,3529170
3529170003,KARANGBUDI,desa,3529170
3529170004,BABAN,desa,3529170
3529170005,BATUDINDING,desa,3529170
3529170006,BANJAR BARAT,desa,3529170
3529170007,BANJAR TIMUR,desa,3529170
3529170008,PALO'LO'AN,desa,3529170
3529170009,PANAGAN,desa,3529170
3529170010,GAPURA BARAT,desa,3529170
3529170011,GERSIK PUTIH,desa,3529170
3529170012,GAPURA TENGAH,desa,3529170
3529170013,MANDALA,desa,3529170
3529170014,GAPURA TIMUR,desa,3529170
3529170015,ANDULANG,desa,3529170
3529170016,LONGOS,desa,3529170
3529170017,GRUJUGAN,desa,3529170
3529180,BATANG BATANG,kecamatan,3529
3529180001,TAMIDUNG,desa,3529180
3529180002,BATANG-BATANG LAOK,desa,3529180
3529180003,TOTOSAN,desa,3529180
3529180004,BANUAJU BARAT,desa,3529180
3529180005,BANUAJU TIMUR,desa,3529180
3529180006,JENANGGER,desa,3529180
3529180007,NYABAKAN TIMUR,desa,3529180
3529180008,LOMBANG,desa,3529180
3529180009,BILANGAN,desa,3529180
3529180010,DAPENDA,desa,3529180
3529180011,LEGUNG TIMUR,desa,3529180
3529180012,LEGUNG BARAT,desa,3529180
3529180013,JANGKONG,desa,3529180
3529180014,NYABAKAN BARAT,desa,3529180
3529180015,BATANG-BATANG DAYA,desa,3529180
3529180016,KOLPO,desa,3529180
3529190,DUNGKEK,kecamatan,3529
3529190001,JADUNG,desa,3529190
3529190002,ROMBEN BARAT,desa,3529190
3529190003,ROMBEN RANA,desa,3529190
3529190004,ROMBEN GUNA,desa,3529190
3529190005,BICABBI,desa,3529190
3529190006,DUNGKEK,desa,3529190
3529190007,LAPA LAOK,desa,3529190
3529190008,LAPA DAYA,desa,3529190
3529190009,LAPA TAMAN,desa,3529190
3529190010,BUNGIN-BUNGIN,desa,3529190
3529190011,BUNPENANG,desa,3529190
3529190012,TAMAN SARE,desa,3529190
3529190013,CANDI,desa,3529190
3529190014,BANCAMARA,desa,3529190
3529190015,BANRA`AS,desa,3529190
3529200,NONGGUNONG,kecamatan,3529
3529200001,SOKARAMI PASESER,desa,3529200
3529200002,SOKARAMME TIMUR,desa,3529200
3529200003,TANAH MERAH,desa,3529200
3529200004,SOMBER,desa,3529200
3529200005,SONOK,desa,3529200
3529200006,NONGGUNONG,desa,3529200
3529200007,ROSONG,desa,3529200
3529200008,TALAGA,desa,3529200
3529210,GAYAM,kecamatan,3529
3529210001,GAYAM,desa,3529210
3529210002,JAMBUIR,desa,3529210
3529210003,PANCOR,desa,3529210
3529210004,PRAMBANAN,desa,3529210
3529210005,GENDANG TIMUR,desa,3529210
3529210006,KARANG TENGAH,desa,3529210
3529210007,NYAMPLONG,desa,3529210
3529210008,GENDANG BARAT,desa,3529210
3529210009,KALOWANG,desa,3529210
3529210010,TAREBUNG,desa,3529210
3529220,"RA""""AS",kecamatan,3529
3529220001,KETUPAT,desa,3529220
3529220002,JUNGKAT,desa,3529220
3529220003,KROPOH,desa,3529220
3529220004,KARANGNANGKA,desa,3529220
3529220005,ALAS MALANG,desa,3529220
3529220006,POTERAN,desa,3529220
3529220007,BRAKAS,desa,3529220
3529220008,TONDUK,desa,3529220
3529220009,GUWA-GUWA,desa,3529220
3529230,SAPEKEN,kecamatan,3529
3529230001,SABUNTEN,desa,3529230
3529230002,PALIAT,desa,3529230
3529230003,SAPEKEN,desa,3529230
3529230004,SASEEL,desa,3529230
3529230005,SEPANJANG,desa,3529230
3529230006,TANJUNG KIAOK,desa,3529230
3529230007,PAGERUNGAN KECIL,desa,3529230
3529230008,PAGERUNGAN BESAR,desa,3529230
3529230009,SAKALA,desa,3529230
3529230010,SADULANG,desa,3529230
3529230011,SAUR SAEBUS,desa,3529230
3529240,ARJASA,kecamatan,3529
3529240001,BUDDI,desa,3529240
3529240002,GELAMAN,desa,3529240
3529240003,PAJANANGGER,desa,3529240
3529240010,SAWAH SUMUR,desa,3529240
3529240011,PASERAMAN,desa,3529240
3529240012,KALINGANYAR,desa,3529240
3529240013,ARJASA,desa,3529240
3529240014,DUKO,desa,3529240
3529240015,KOLO-KOLO,desa,3529240
3529240016,ANGKATAN,desa,3529240
3529240017,KALISANGKA,desa,3529240
3529240018,LAOK JANG-JANG,desa,3529240
3529240019,BILIS-BILIS,desa,3529240
3529240020,SUMBERNANGKA,desa,3529240
3529240021,KALIKATAK,desa,3529240
3529240022,ANGON-ANGON,desa,3529240
3529240023,SAMBAKATI,desa,3529240
3529240024,PANDEMAN,desa,3529240
3529240025,PABEAN,desa,3529240
3529241,KANGAYAN,kecamatan,3529
3529241001,SAOBI,desa,3529241
3529241002,KANGAYAN,desa,3529241
3529241003,TORJEK,desa,3529241
3529241004,CANGKRAMAAN,desa,3529241
3529241005,TEMBAYANGAN,desa,3529241
3529241006,BATUPUTIH,desa,3529241
3529241007,DAANDUNG,desa,3529241
3529241008,TIMUR JANG-JANG,desa,3529241
3529241009,JUKONG-JUKONG,desa,3529241
3529250,MASALEMBU,kecamatan,3529
3529250001,MASALIMA,desa,3529250
3529250002,SUKAJERUK,desa,3529250
3529250003,KRAMIAN,desa,3529250
3529250004,MASAKAMBING,desa,3529250
3571,KEDIRI,kota,35
3571010,MOJOROTO,kecamatan,3571
3571010001,POJOK,desa,3571010
3571010002,CAMPUREJO,desa,3571010
3571010003,TAMANAN,desa,3571010
3571010004,BANJARMLATI,desa,3571010
3571010005,BANDAR KIDUL,desa,3571010
3571010006,LIRBOYO,desa,3571010
3571010007,BANDAR LOR,desa,3571010
3571010008,MOJOROTO,desa,3571010
3571010009,SUKORAME,desa,3571010
3571010010,BUJEL,desa,3571010
3571010011,NGAMPEL,desa,3571010
3571010012,GAYAM,desa,3571010
3571010013,MRICAN,desa,3571010
3571010014,DERMO,desa,3571010
3571020,KOTA,kecamatan,3571
3571020001,MANISRENGGO,desa,3571020
3571020002,REJOMULYO,desa,3571020
3571020003,NGRONGGO,desa,3571020
3571020004,KALIOMBO,desa,3571020
3571020005,KAMPUNG DALEM,desa,3571020
3571020006,SETONOPANDE,desa,3571020
3571020007,RINGINANOM,desa,3571020
3571020008,PAKELAN,desa,3571020
3571020009,SETONOGEDONG,desa,3571020
3571020010,KEMASAN,desa,3571020
3571020011,JAGALAN,desa,3571020
3571020012,BANJARAN,desa,3571020
3571020013,NGADIREJO,desa,3571020
3571020014,DANDANGAN,desa,3571020
3571020015,BALOWERTI,desa,3571020
3571020016,POCANAN,desa,3571020
3571020017,SEMAMPIR,desa,3571020
3571030,PESANTREN,kecamatan,3571
3571030001,BLABAK,desa,3571030
3571030002,BAWANG,desa,3571030
3571030003,BETET,desa,3571030
3571030004,TOSAREN,desa,3571030
3571030005,BANARAN,desa,3571030
3571030006,NGLETIH,desa,3571030
3571030007,TEMPUREJO,desa,3571030
3571030008,KETAMI,desa,3571030
3571030009,PESANTREN,desa,3571030
3571030010,BANGSAL,desa,3571030
3571030011,BURENGAN,desa,3571030
3571030012,TINALAN,desa,3571030
3571030013,PAKUNDEN,desa,3571030
3571030014,SINGONEGARAN,desa,3571030
3571030015,JAMSAREN,desa,3571030
3572,BLITAR,kota,35
3572010,SUKOREJO,kecamatan,3572
3572010001,TLUMPU,desa,3572010
3572010002,KARANGSARI,desa,3572010
3572010003,TURI,desa,3572010
3572010004,BLITAR,desa,3572010
3572010005,SUKOREJO,desa,3572010
3572010006,PAKUNDEN,desa,3572010
3572010007,TANJUNGSARI,desa,3572010
3572020,KEPANJENKIDUL,kecamatan,3572
3572020001,KEPANJENKIDUL,desa,3572020
3572020002,KEPANJENLOR,desa,3572020
3572020003,KAUMAN,desa,3572020
3572020004,BENDO,desa,3572020
3572020005,TANGGUNG,desa,3572020
3572020006,SENTUL,desa,3572020
3572020007,NGADIREJO,desa,3572020
3572030,SANANWETAN,kecamatan,3572
3572030001,REMBANG,desa,3572030
3572030002,KLAMPOK,desa,3572030
3572030003,PLOSOKEREP,desa,3572030
3572030004,KARANGTENGAH,desa,3572030
3572030005,SANANWETAN,desa,3572030
3572030006,BENDOGERIT,desa,3572030
3572030007,GEDOG,desa,3572030
3573,MALANG,kota,35
3573010,KEDUNGKANDANG,kecamatan,3573
3573010001,ARJOWINANGUN,desa,3573010
3573010002,TLOGOWARU,desa,3573010
3573010003,WONOKOYO,desa,3573010
3573010004,BUMIAYU,desa,3573010
3573010005,BURING,desa,3573010
3573010006,MERGOSONO,desa,3573010
3573010007,KOTALAMA,desa,3573010
3573010008,KEDUNGKANDANG,desa,3573010
3573010009,SAWOJAJAR,desa,3573010
3573010010,MADYOPURO,desa,3573010
3573010011,LESANPURO,desa,3573010
3573010012,CEMOROKANDANG,desa,3573010
3573020,SUKUN,kecamatan,3573
3573020001,KEBONSARI,desa,3573020
3573020002,GADANG,desa,3573020
3573020003,CIPTOMULYO,desa,3573020
3573020004,SUKUN,desa,3573020
3573020005,BANDUNGREJOSARI,desa,3573020
3573020006,BAKALANKRAJAN,desa,3573020
3573020007,MULYOREJO,desa,3573020
3573020008,BANDULAN,desa,3573020
3573020009,TANJUNGREJO,desa,3573020
3573020010,PISANGCANDI,desa,3573020
3573020011,KARANGBESUKI,desa,3573020
3573030,KLOJEN,kecamatan,3573
3573030001,KASIN,desa,3573030
3573030002,SUKOHARJO,desa,3573030
3573030003,KIDULDALEM,desa,3573030
3573030004,KAUMAN,desa,3573030
3573030005,BARENG,desa,3573030
3573030006,GADING KASRI,desa,3573030
3573030007,ORO-ORO DOWO,desa,3573030
3573030008,KLOJEN,desa,3573030
3573030009,RAMPALCELAKET,desa,3573030
3573030010,SAMAAN,desa,3573030
3573030011,PENANGGUNGAN,desa,3573030
3573040,BLIMBING,kecamatan,3573
3573040001,JODIPAN,desa,3573040
3573040002,POLEHAN,desa,3573040
3573040003,KESATRIAN,desa,3573040
3573040004,BUNULREJO,desa,3573040
3573040005,PURWANTORO,desa,3573040
3573040006,PANDANWANGI,desa,3573040
3573040007,BLIMBING,desa,3573040
3573040008,PURWODADI,desa,3573040
3573040009,POLOWIJEN,desa,3573040
3573040010,ARJOSARI,desa,3573040
3573040011,BALEARJOSARI,desa,3573040
3573050,LOWOKWARU,kecamatan,3573
3573050001,MERJOSARI,desa,3573050
3573050002,DINOYO,desa,3573050
3573050003,SUMBERSARI,desa,3573050
3573050004,KETAWANGGEDE,desa,3573050
3573050005,JATIMULYO,desa,3573050
3573050006,LOWOKWARU,desa,3573050
3573050007,TULUSREJO,desa,3573050
3573050008,MOJOLANGU,desa,3573050
3573050009,TUNJUNGSEKAR,desa,3573050
3573050010,TASIK MADU,desa,3573050
3573050011,TUNGGULWULUNG,desa,3573050
3573050012,TLOGOMAS,desa,3573050
3574,PROBOLINGGO,kota,35
3574010,KADEMANGAN,kecamatan,3574
3574010001,TRIWUNG KIDUL,desa,3574010
3574010002,KADEMANGAN,desa,3574010
3574010003,POHSANGIT KIDUL,desa,3574010
3574010007,PILANG,desa,3574010
3574010008,TRIWUNG LOR,desa,3574010
3574010009,KETAPANG,desa,3574010
3574011,KEDOPOK,kecamatan,3574
3574011001,SUMBER WETAN,desa,3574011
3574011002,KARENG LOR,desa,3574011
3574011003,KEDOPOK,desa,3574011
3574011004,JREBENG KULON,desa,3574011
3574011005,JREBENG WETAN,desa,3574011
3574011006,JREBENG LOR,desa,3574011
3574020,WONOASIH,kecamatan,3574
3574020001,WONOASIH,desa,3574020
3574020002,JREBENG KIDUL,desa,3574020
3574020003,PAKISTAJI,desa,3574020
3574020004,KEDUNGGALENG,desa,3574020
3574020005,KEDUNG ASEM,desa,3574020
3574020006,SUMBER TAMAN,desa,3574020
3574030,MAYANGAN,kecamatan,3574
3574030005,WIROBORANG,desa,3574030
3574030006,JATI,desa,3574030
3574030009,SUKABUMI,desa,3574030
3574030010,MANGUNHARJO,desa,3574030
3574030011,MAYANGAN,desa,3574030
3574031,KANIGARAN,kecamatan,3574
3574031001,CURAHGRINTING,desa,3574031
3574031002,KANIGARAN,desa,3574031
3574031003,KEBONSARI WETAN,desa,3574031
3574031004,SUKOHARJO,desa,3574031
3574031005,KEBONSARI KULON,desa,3574031
3574031006,TISNONEGARAN,desa,3574031
3575,PASURUAN,kota,35
3575010,GADINGREJO,kecamatan,3575
3575010001,KRAPYAKREJO,desa,3575010
3575010002,BUKIR,desa,3575010
3575010003,SEBANI,desa,3575010
3575010004,GENTONG,desa,3575010
3575010008,GADINGREJO,desa,3575010
3575010009,PETAHUNAN,desa,3575010
3575010010,RANDUSARI,desa,3575010
3575010011,KARANGKETUG,desa,3575010
3575020,PURWOREJO,kecamatan,3575
3575020001,POHJENTREK,desa,3575020
3575020002,WIROGUNAN,desa,3575020
3575020003,TEMBOKREJO,desa,3575020
3575020004,PURUTREJO,desa,3575020
3575020005,KEBONAGUNG,desa,3575020
3575020006,PURWOREJO,desa,3575020
3575020007,SEKARGADUNG,desa,3575020
3575030,BUGUL KIDUL,kecamatan,3575
3575030002,BAKALAN,desa,3575030
3575030003,KRAMPYANGAN,desa,3575030
3575030004,BLANDONGAN,desa,3575030
3575030005,KEPEL,desa,3575030
3575030006,BUGUL KIDUL,desa,3575030
3575030011,TAPA'AN,desa,3575030
3575031,PANGGUNGREJO,kecamatan,3575
3575031001,PETAMANAN,desa,3575031
3575031002,PEKUNCEN,desa,3575031
3575031003,BUGUL LOR,desa,3575031
3575031004,KANDANGSAPI,desa,3575031
3575031005,BANGILAN,desa,3575031
3575031006,KEBONSARI,desa,3575031
3575031007,KARANGANYAR,desa,3575031
3575031008,TRAJENG,desa,3575031
